trade_date,symbol,company_name,sector,open_price,high_price,low_price,close_price,volume,market_cap,exchange
2023-04-21,BNKX,Bankex Corp,Finance,376.97,379.55,371.28,371.87,360804.0,35742080778,NSE
2023-04-24,BNKX,Bankex Corp,Finance,372.16,372.44,366.53,369.7,896456.0,7684922912,NSE
2023-04-25,BNKX,Bankex Corp,Finance,371.09,371.32,364.92,,212608.0,35605195891,NSE
2023-04-26,BNKX,Bankex Corp,Finance,368.93,369.88,364.76,367.27,893454.0,38895005505,NSE
2023-04-27,BNKX,Bankex Corp,Finance,-367.02,372.88,360.67,364.78,859587.0,22758539468,NSE
2023-04-28,BNKX,Bankex Corp,Finance,366.95,366.99,363.11,365.45,409030.0,19989831000,NSE
2023-05-01,BNKX,Bankex Corp,Finance,368.84,376.74,366.79,376.43,591147.0,47225324965,NSE
2023-05-02,BNKX,Bankex Corp,Finance,376.78,377.6,371.17,371.43,262555.0,24109959646,NSE
2023-05-03,BNKX,Bankex Corp,Finance,370.52,370.71,369.49,369.65,769018.0,32942875691,NSE
2023-05-04,BNKX,Bankex Corp,Finance,369.75,371.19,362.94,365.51,481760.0,46987671448,NSE
2023-05-05,BNKX,Bankex Corp,Finance,367.47,369.77,356.27,359.04,665136.0,34287595601,NSE
2023-05-08,BNKX,Bankex Corp,Finance,358.44,359.16,347.9,348.03,261618.0,24812852701,NSE
2023-05-09,BNKX,Bankex Corp,Finance,346.01,349.07,342.62,343.95,648615.0,12124882745,NSE
2023-05-10,BNKX,Bankex Corp,Finance,342.1,342.75,335.28,,132792.0,10162890114,NSE
2023-05-11,BNKX,Bankex Corp,Finance,344.94,345.96,338.93,342.8,507475.0,37890521350,NSE
2023-05-12,BNKX,Bankex Corp,Finance,344.43,344.79,343.52,344.24,484150.0,44602702812,NSE
2023-05-15,BNKX,Bankex Corp,Finance,-346.6,346.69,343.98,344.09,787603.0,35408182941,NSE
2023-05-16,BNKX,Bankex Corp,Finance,343.08,343.73,337.47,337.59,536158.0,30005413488,NSE
2023-05-17,BNKX,Bankex Corp,Finance,338.59,341.04,334.71,336.46,654718.0,10600227421,NSE
2023-05-18,BNKX,Bankex Corp,Finance,339.88,340.75,331.94,332.89,860397.0,40351953133,NSE
2023-05-19,BNKX,Bankex Corp,Finance,331.3,335.56,326.87,333.0,697717.0,40128098965,NSE
2023-05-22,BNKX,Bankex Corp,Finance,334.01,335.94,320.77,324.03,769646.0,28951158549,NSE
2023-05-23,BNKX,Bankex Corp,Finance,322.87,323.26,314.04,318.17,209159.0,40134535588,NSE
2023-05-24,BNKX,Bankex Corp,Finance,314.51,317.5,306.59,310.3,729057.0,40713318755,NSE
2023-05-25,BNKX,Bankex Corp,Finance,310.1,314.29,301.95,305.14,764001.0,29592414452,NSE
2023-05-26,BNKX,Bankex Corp,Finance,306.5,306.6,302.93,303.25,676967.0,27566140969,NSE
2023-05-29,BNKX,Bankex Corp,Finance,303.91,311.47,301.76,309.72,861594.0,44876547278,NSE
2023-05-30,BNKX,Bankex Corp,Finance,312.47,315.09,309.54,,106887.0,18837898018,NSE
2023-05-31,BNKX,Bankex Corp,Finance,-307.49,308.56,304.21,307.35,823222.0,25711781672,NSE
2023-06-01,BNKX,Bankex Corp,Finance,308.04,321.77,307.98,318.09,699378.0,9959462268,NSE
2023-06-02,BNKX,Bankex Corp,Finance,319.37,320.09,316.77,,484914.0,47475617440,NSE
2023-06-05,BNKX,Bankex Corp,Finance,318.55,322.93,313.14,315.53,698199.0,45371826051,NSE
2023-06-06,BNKX,Bankex Corp,Finance,317.44,318.11,315.3,317.65,605972.0,35807381607,NSE
2023-06-07,BNKX,Bankex Corp,Finance,318.1,322.31,315.48,321.72,199996.0,6290179211,NSE
2023-06-08,BNKX,Bankex Corp,Finance,322.36,325.67,321.78,323.13,158639.0,27911029076,NSE
2023-06-09,BNKX,Bankex Corp,Finance,321.47,323.1,316.78,318.92,226395.0,47998783253,NSE
2023-06-12,BNKX,Bankex Corp,Finance,323.17,332.33,320.72,328.49,143182.0,40731192462,NSE
2023-06-13,BNKX,Bankex Corp,Finance,328.63,330.02,321.62,323.46,260639.0,48166653890,NSE
2023-06-14,BNKX,Bankex Corp,Finance,325.94,328.08,323.15,324.35,724041.0,41830439146,NSE
2023-06-15,BNKX,Bankex Corp,Finance,328.96,331.48,320.75,323.04,255202.0,27042584114,NSE
2023-06-16,BNKX,Bankex Corp,Finance,321.1,325.8,320.64,325.12,,23894382759,NSE
2023-06-19,BNKX,Bankex Corp,Finance,323.48,327.58,320.6,320.6,236708.0,16862841066,NSE
2023-06-20,BNKX,Bankex Corp,Finance,322.16,323.72,316.84,319.0,699083.0,40201978451,NSE
2023-06-21,BNKX,Bankex Corp,Finance,316.3,316.37,314.42,314.64,175124.0,28321954739,NSE
2023-06-22,BNKX,Bankex Corp,Finance,314.28,317.25,312.81,315.87,533672.0,28293929515,NSE
2023-06-23,BNKX,Bankex Corp,Finance,313.89,316.28,310.97,312.76,125382.0,25485625176,NSE
2023-06-26,BNKX,Bankex Corp,Finance,310.01,315.37,309.92,311.42,563690.0,16266481571,NSE
2023-06-27,BNKX,Bankex Corp,Finance,315.21,316.88,309.89,311.42,818651.0,15195482680,NSE
2023-06-28,BNKX,Bankex Corp,Finance,308.34,309.53,304.54,305.81,157187.0,6235598059,NSE
2023-06-29,BNKX,Bankex Corp,Finance,305.33,309.15,304.8,308.31,594078.0,26572538885,NSE
2023-06-30,BNKX,Bankex Corp,Finance,307.63,309.36,306.72,309.11,648684.0,25402620014,NSE
2023-07-03,BNKX,Bankex Corp,Finance,308.12,310.1,307.32,307.39,828834.0,30848781842,NSE
2023-07-04,BNKX,Bankex Corp,Finance,305.77,306.28,300.88,301.31,,5731517326,NSE
2023-07-05,BNKX,Bankex Corp,Finance,302.88,303.69,300.05,301.15,155663.0,49946664462,NSE
2023-07-06,BNKX,Bankex Corp,Finance,302.04,302.34,298.01,298.74,795186.0,29309946000,NSE
2023-07-07,BNKX,Bankex Corp,Finance,-298.75,299.07,285.98,290.41,780956.0,19545006510,NSE
2023-07-10,BNKX,Bankex Corp,Finance,289.69,290.43,286.15,286.77,430779.0,41924290866,NSE
2023-07-11,BNKX,Bankex Corp,Finance,289.16,290.62,282.95,284.13,687923.0,5092292243,NSE
2023-07-12,BNKX,Bankex Corp,Finance,283.84,287.26,282.1,285.2,512509.0,16787068411,NSE
2023-07-13,BNKX,Bankex Corp,Finance,282.91,286.32,282.77,,417012.0,24332727813,NSE
2023-07-14,BNKX,Bankex Corp,Finance,285.35,287.73,284.58,284.74,130897.0,43414774595,NSE
2023-07-17,BNKX,Bankex Corp,Finance,282.51,282.86,278.47,280.93,511929.0,16411435032,NSE
2023-07-18,BNKX,Bankex Corp,Finance,282.14,287.11,278.21,278.74,742198.0,20833497060,NSE
2023-07-19,BNKX,Bankex Corp,Finance,281.29,282.35,279.0,280.68,427557.0,47561989425,NSE
2023-07-20,BNKX,Bankex Corp,Finance,283.12,289.09,282.49,287.34,245308.0,41855246239,NSE
2023-07-21,BNKX,Bankex Corp,Finance,286.2,289.4,285.76,287.53,821978.0,31350708827,NSE
2023-07-24,BNKX,Bankex Corp,Finance,289.66,297.31,287.99,295.47,692282.0,17528901166,NSE
2023-07-25,BNKX,Bankex Corp,Finance,295.19,297.47,292.49,296.42,224138.0,27265691213,NSE
2023-07-26,BNKX,Bankex Corp,Finance,297.27,300.3,294.64,297.43,,34948360420,NSE
2023-07-27,BNKX,Bankex Corp,Finance,297.99,300.02,289.14,289.46,767782.0,14765880161,NSE
2023-07-28,BNKX,Bankex Corp,Finance,295.95,305.54,295.73,305.18,899484.0,47889352674,NSE
2023-07-31,BNKX,Bankex Corp,Finance,307.17,317.26,303.6,313.98,725329.0,18882118290,NSE
2023-08-01,BNKX,Bankex Corp,Finance,312.74,316.06,310.6,315.07,599753.0,39935636032,NSE
2023-08-02,BNKX,Bankex Corp,Finance,312.67,314.39,301.75,303.4,292913.0,34429671829,NSE
2023-08-03,BNKX,Bankex Corp,Finance,299.37,301.53,299.12,299.95,133795.0,9161029102,NSE
2023-08-04,BNKX,Bankex Corp,Finance,299.03,299.77,295.7,298.39,803950.0,22129375047,NSE
2023-08-07,BNKX,Bankex Corp,Finance,296.97,299.69,296.63,299.05,560623.0,47378996370,NSE
2023-08-08,BNKX,Bankex Corp,Finance,297.06,301.41,295.98,296.33,358771.0,32606141451,NSE
2023-08-09,BNKX,Bankex Corp,Finance,299.19,300.36,292.64,293.3,855185.0,32113688271,NSE
2023-08-10,BNKX,Bankex Corp,Finance,295.8,297.19,290.07,294.01,650744.0,39525146037,NSE
2023-08-11,BNKX,Bankex Corp,Finance,294.21,302.94,294.17,302.38,357657.0,41587549302,NSE
2023-08-14,BNKX,Bankex Corp,Finance,303.03,304.65,301.34,302.98,641198.0,9134302513,NSE
2023-08-15,BNKX,Bankex Corp,Finance,303.43,305.46,300.83,303.5,399803.0,15571405588,NSE
2023-08-16,BNKX,Bankex Corp,Finance,304.83,306.84,301.63,302.62,642081.0,17471191959,NSE
2023-08-17,BNKX,Bankex Corp,Finance,301.06,304.6,297.08,298.02,624977.0,14076002879,NSE
2023-08-18,BNKX,Bankex Corp,Finance,294.36,298.51,289.27,289.44,241879.0,32458012479,NSE
2023-08-21,BNKX,Bankex Corp,Finance,-289.14,291.23,285.49,287.84,847251.0,21732311720,NSE
2023-08-22,BNKX,Bankex Corp,Finance,288.77,289.4,284.79,286.56,780081.0,17010816881,NSE
2023-08-23,BNKX,Bankex Corp,Finance,286.92,293.31,286.1,292.14,571228.0,29198156787,NSE
2023-08-24,BNKX,Bankex Corp,Finance,292.65,292.67,291.04,291.69,636521.0,31456567622,NSE
2023-08-25,BNKX,Bankex Corp,Finance,291.36,294.2,289.33,292.21,451475.0,14234565115,NSE
2023-08-28,BNKX,Bankex Corp,Finance,289.43,291.87,282.71,283.03,539963.0,23502986282,NSE
2023-08-29,BNKX,Bankex Corp,Finance,281.25,283.37,277.31,283.3,289473.0,5871241447,NSE
2023-08-30,BNKX,Bankex Corp,Finance,284.61,289.84,283.77,287.85,622864.0,43679404070,NSE
2023-08-31,BNKX,Bankex Corp,Finance,286.14,289.06,282.55,286.53,598820.0,32718595729,NSE
2023-09-01,BNKX,Bankex Corp,Finance,285.77,286.56,282.9,285.27,,43148620508,NSE
2023-09-04,BNKX,Bankex Corp,Finance,284.47,285.64,284.11,285.55,317723.0,13800039252,NSE
2023-09-05,BNKX,Bankex Corp,Finance,284.21,291.25,283.23,288.89,,8667168880,NSE
2023-09-06,BNKX,Bankex Corp,Finance,291.26,293.59,290.2,293.18,191962.0,9505555410,NSE
2023-09-07,BNKX,Bankex Corp,Finance,295.25,297.19,288.77,289.56,740774.0,46660524837,NSE
2023-09-08,BNKX,Bankex Corp,Finance,292.04,295.49,291.42,293.56,885734.0,28961477760,NSE
2023-09-11,BNKX,Bankex Corp,Finance,292.33,294.29,286.75,289.49,486473.0,34624664831,NSE
2023-09-12,BNKX,Bankex Corp,Finance,292.71,298.2,291.78,296.02,168079.0,36322478007,NSE
2023-09-13,BNKX,Bankex Corp,Finance,295.72,296.77,289.0,289.99,652654.0,41136815061,NSE
2023-09-14,BNKX,Bankex Corp,Finance,292.58,293.31,287.85,288.15,699121.0,42061180878,NSE
2023-09-15,BNKX,Bankex Corp,Finance,285.36,289.17,284.97,287.72,841139.0,32003263865,NSE
2023-09-18,BNKX,Bankex Corp,Finance,286.82,286.83,283.23,283.66,753518.0,44211819355,NSE
2023-09-19,BNKX,Bankex Corp,Finance,282.92,283.56,276.7,280.01,616428.0,17060183831,NSE
2023-09-20,BNKX,Bankex Corp,Finance,280.29,287.05,279.97,284.27,302957.0,9301757282,NSE
2023-09-21,BNKX,Bankex Corp,Finance,282.07,283.55,273.78,,317402.0,47088808389,NSE
2023-09-22,BNKX,Bankex Corp,Finance,286.17,290.21,285.78,287.14,687638.0,5911984483,NSE
2023-09-25,BNKX,Bankex Corp,Finance,287.75,292.13,285.96,288.45,171131.0,23501742230,NSE
2023-09-26,BNKX,Bankex Corp,Finance,288.32,294.86,287.99,290.46,,29420478754,NSE
2023-09-27,BNKX,Bankex Corp,Finance,290.75,295.53,289.59,294.15,130531.0,17163531079,NSE
2023-09-28,BNKX,Bankex Corp,Finance,292.55,293.33,282.91,284.92,602381.0,38999661433,NSE
2023-09-29,BNKX,Bankex Corp,Finance,287.7,291.4,286.94,290.55,757667.0,43075848657,NSE
2023-10-02,BNKX,Bankex Corp,Finance,289.43,292.77,287.03,288.91,878656.0,24417861643,NSE
2023-10-03,BNKX,Bankex Corp,Finance,292.14,294.79,288.04,290.85,119627.0,44549186174,NSE
2023-10-04,BNKX,Bankex Corp,Finance,292.03,294.86,288.64,289.08,470771.0,22821128894,NSE
2023-10-05,BNKX,Bankex Corp,Finance,291.1,294.1,287.54,287.72,660226.0,17208039857,NSE
2023-10-06,BNKX,Bankex Corp,Finance,287.54,291.64,287.43,289.74,888047.0,30159143095,NSE
2023-10-09,BNKX,Bankex Corp,Finance,293.45,295.04,290.23,294.35,349185.0,36660710378,NSE
2023-10-10,BNKX,Bankex Corp,Finance,293.82,295.74,291.55,292.47,283514.0,26956866123,NSE
2023-10-11,BNKX,Bankex Corp,Finance,290.12,292.15,287.06,290.8,565330.0,7173230664,NSE
2023-10-12,BNKX,Bankex Corp,Finance,292.58,295.74,291.8,295.62,456637.0,39031760792,NSE
2023-10-13,BNKX,Bankex Corp,Finance,298.12,298.82,291.25,292.79,250255.0,17853636001,NSE
2023-10-16,BNKX,Bankex Corp,Finance,-293.55,299.66,288.77,298.47,647718.0,5497511785,NSE
2023-10-17,BNKX,Bankex Corp,Finance,297.65,302.37,296.79,301.3,191305.0,36496239676,NSE
2023-10-18,BNKX,Bankex Corp,Finance,300.74,301.77,293.95,295.62,881770.0,6342094845,NSE
2023-10-19,BNKX,Bankex Corp,Finance,299.99,303.43,298.77,302.27,436467.0,18746281255,NSE
2023-10-20,BNKX,Bankex Corp,Finance,302.09,304.32,300.76,301.13,803724.0,22685175697,NSE
2023-10-23,BNKX,Bankex Corp,Finance,299.67,307.33,298.13,307.23,,42035266600,NSE
2023-10-24,BNKX,Bankex Corp,Finance,306.01,308.09,302.23,307.46,433955.0,14754094526,NSE
2023-10-25,BNKX,Bankex Corp,Finance,311.49,317.45,309.29,316.66,279594.0,22485854993,NSE
2023-10-26,BNKX,Bankex Corp,Finance,317.35,318.41,316.97,317.7,236392.0,35189293709,NSE
2023-10-27,BNKX,Bankex Corp,Finance,318.71,325.64,316.61,324.5,190302.0,32601460217,NSE
2023-10-30,BNKX,Bankex Corp,Finance,327.23,340.09,324.98,333.79,823648.0,38068523021,NSE
2023-10-31,BNKX,Bankex Corp,Finance,334.27,335.38,324.85,325.95,847528.0,42835654639,NSE
2023-11-01,BNKX,Bankex Corp,Finance,329.79,333.17,325.75,326.69,695370.0,9861023723,NSE
2023-11-02,BNKX,Bankex Corp,Finance,322.74,329.88,322.69,325.75,577714.0,49282795098,NSE
2023-11-03,BNKX,Bankex Corp,Finance,321.59,324.88,319.59,320.31,334665.0,47501711562,NSE
2023-11-06,BNKX,Bankex Corp,Finance,318.58,318.62,317.51,318.46,797492.0,36459609343,NSE
2023-11-07,BNKX,Bankex Corp,Finance,315.73,323.5,314.47,318.1,601903.0,22913456225,NSE
2023-11-08,BNKX,Bankex Corp,Finance,317.12,319.7,314.31,319.65,207932.0,26934317663,NSE
2023-11-09,BNKX,Bankex Corp,Finance,317.68,318.64,316.52,318.48,583367.0,45376199318,NSE
2023-11-10,BNKX,Bankex Corp,Finance,317.52,321.34,317.34,320.3,605806.0,10943446435,NSE
2023-11-13,BNKX,Bankex Corp,Finance,324.64,328.34,317.38,318.95,556501.0,40829479764,NSE
2023-11-14,BNKX,Bankex Corp,Finance,317.59,319.15,315.8,316.32,875282.0,11385028547,NSE
2023-11-15,BNKX,Bankex Corp,Finance,319.51,324.45,316.68,322.72,566843.0,22936530770,NSE
2023-11-16,BNKX,Bankex Corp,Finance,320.42,322.04,307.15,309.06,725376.0,28102246910,NSE
2023-11-17,BNKX,Bankex Corp,Finance,310.1,310.14,307.83,309.21,245664.0,47465464932,NSE
2023-11-20,BNKX,Bankex Corp,Finance,309.62,315.91,309.02,312.68,,48579853564,NSE
2023-11-21,BNKX,Bankex Corp,Finance,314.55,315.95,307.26,312.89,706005.0,19805438492,NSE
2023-11-22,BNKX,Bankex Corp,Finance,312.68,315.73,312.32,314.25,812569.0,44038192152,NSE
2023-11-23,BNKX,Bankex Corp,Finance,315.17,317.99,314.76,,233751.0,25841351040,NSE
2023-11-24,BNKX,Bankex Corp,Finance,317.18,320.89,316.7,318.97,100884.0,42380621326,NSE
2023-11-27,BNKX,Bankex Corp,Finance,320.47,323.49,319.83,321.59,132699.0,31780156912,NSE
2023-11-28,BNKX,Bankex Corp,Finance,319.6,319.98,316.48,317.07,501384.0,32513700747,NSE
2023-11-29,BNKX,Bankex Corp,Finance,314.69,320.05,313.28,318.91,245824.0,40168166471,NSE
2023-11-30,BNKX,Bankex Corp,Finance,315.84,316.73,315.03,315.26,261760.0,14129164107,NSE
2023-12-01,BNKX,Bankex Corp,Finance,314.53,315.31,305.89,,610343.0,33595577425,NSE
2023-12-04,BNKX,Bankex Corp,Finance,316.52,319.88,309.91,313.73,536056.0,38759099040,NSE
2023-12-05,BNKX,Bankex Corp,Finance,316.35,318.07,315.3,315.46,753523.0,35836994925,NSE
2023-12-06,BNKX,Bankex Corp,Finance,317.73,319.93,313.34,316.18,472566.0,14559484454,NSE
2023-12-07,BNKX,Bankex Corp,Finance,-315.96,319.31,313.89,316.84,866418.0,24334777994,NSE
2023-12-08,BNKX,Bankex Corp,Finance,318.04,318.3,315.53,315.68,139704.0,37504954915,NSE
2023-12-11,BNKX,Bankex Corp,Finance,312.68,315.38,307.79,309.56,824038.0,13933803027,NSE
2023-12-12,BNKX,Bankex Corp,Finance,309.43,311.0,306.72,310.41,887042.0,25525089582,NSE
2023-12-13,BNKX,Bankex Corp,Finance,310.01,313.23,308.45,310.93,192742.0,36118031503,NSE
2023-12-14,BNKX,Bankex Corp,Finance,314.05,317.31,307.18,307.93,817303.0,42081406165,NSE
2023-12-15,BNKX,Bankex Corp,Finance,307.44,308.35,297.8,299.88,460234.0,35111085415,NSE
2023-12-18,BNKX,Bankex Corp,Finance,298.67,300.58,297.7,298.12,447617.0,28283086901,NSE
2023-12-19,BNKX,Bankex Corp,Finance,298.73,300.5,290.76,294.35,137042.0,47026347565,NSE
2023-12-20,BNKX,Bankex Corp,Finance,292.88,299.99,292.88,299.51,700687.0,48171378660,NSE
2023-12-21,BNKX,Bankex Corp,Finance,301.65,306.96,300.87,306.74,400748.0,11376996463,NSE
2023-12-22,BNKX,Bankex Corp,Finance,306.62,309.76,306.62,307.98,364294.0,44223955308,NSE
2023-12-25,BNKX,Bankex Corp,Finance,309.21,316.53,308.59,315.77,,44133806699,NSE
2023-12-26,BNKX,Bankex Corp,Finance,312.73,313.51,302.02,302.21,568349.0,22933203720,NSE
2023-12-27,BNKX,Bankex Corp,Finance,301.18,302.27,298.92,302.15,653007.0,8702323796,NSE
2023-12-28,BNKX,Bankex Corp,Finance,302.32,304.3,298.9,299.33,261638.0,38662296737,NSE
2023-12-29,BNKX,Bankex Corp,Finance,300.39,301.69,298.31,298.48,792759.0,16328296954,NSE
2022-01-03,HLTH,HealthGen,Healthcare,184.37,186.82,180.7,186.29,892182.0,12814826195,NSE
2022-01-04,HLTH,HealthGen,Healthcare,185.42,189.19,184.93,,599401.0,20172061451,NSE
2022-01-05,HLTH,HealthGen,Healthcare,188.26,191.35,185.09,185.41,252200.0,6867169740,NSE
2022-01-06,HLTH,HealthGen,Healthcare,184.44,184.79,179.6,180.58,431023.0,43490477813,NSE
2022-01-07,HLTH,HealthGen,Healthcare,180.56,185.42,179.87,181.79,768387.0,34395783889,NSE
2022-01-10,HLTH,HealthGen,Healthcare,182.35,184.04,179.14,180.31,383457.0,22601964773,NSE
2022-01-11,HLTH,HealthGen,Healthcare,179.35,185.49,177.92,180.79,885478.0,46540450601,NSE
2022-01-12,HLTH,HealthGen,Healthcare,179.96,180.75,179.18,179.7,288656.0,40705222044,NSE
2022-01-13,HLTH,HealthGen,Healthcare,-182.27,187.05,171.57,,531225.0,39779351355,NSE
2022-01-14,HLTH,HealthGen,Healthcare,181.9,187.91,174.49,175.64,397058.0,18966787440,NSE
2022-01-17,HLTH,HealthGen,Healthcare,176.12,178.09,169.82,,722999.0,21473171556,NSE
2022-01-18,HLTH,HealthGen,Healthcare,175.86,176.84,167.64,173.35,225805.0,16187040269,NSE
2022-01-19,HLTH,HealthGen,Healthcare,171.64,172.15,166.06,167.13,293743.0,13143265019,NSE
2022-01-20,HLTH,HealthGen,Healthcare,168.73,168.82,160.17,161.29,179392.0,37808312466,NSE
2022-01-21,HLTH,HealthGen,Healthcare,165.0,165.65,159.47,163.08,800007.0,23568879341,NSE
2022-01-24,HLTH,HealthGen,Healthcare,158.29,161.68,155.94,161.67,501393.0,28143819673,NSE
2022-01-25,HLTH,HealthGen,Healthcare,158.93,164.74,158.09,161.01,286572.0,11187221814,NSE
2022-01-26,HLTH,HealthGen,Healthcare,161.56,164.73,158.85,161.59,287110.0,37837100218,NSE
2022-01-27,HLTH,HealthGen,Healthcare,160.37,165.52,158.01,162.39,743790.0,12058083690,NSE
2022-01-28,HLTH,HealthGen,Healthcare,165.26,168.17,163.71,163.87,176461.0,43957124310,NSE
2022-01-31,HLTH,HealthGen,Healthcare,160.19,164.93,158.79,163.75,,15727545751,NSE
2022-02-01,HLTH,HealthGen,Healthcare,-163.8,164.13,153.24,157.63,,23856984439,NSE
2022-02-02,HLTH,HealthGen,Healthcare,158.62,160.77,157.97,158.39,103883.0,37172223291,NSE
2022-02-03,HLTH,HealthGen,Healthcare,158.81,159.28,152.37,154.44,173504.0,20204737070,NSE
2022-02-04,HLTH,HealthGen,Healthcare,152.77,158.65,150.99,,605483.0,44175271391,NSE
2022-02-07,HLTH,HealthGen,Healthcare,156.44,157.96,154.71,155.29,417538.0,6720627470,NSE
2022-02-08,HLTH,HealthGen,Healthcare,155.17,157.73,151.18,157.14,660596.0,10755525877,NSE
2022-02-09,HLTH,HealthGen,Healthcare,154.9,158.88,153.85,158.62,312987.0,40118308222,NSE
2022-02-10,HLTH,HealthGen,Healthcare,155.9,159.95,151.38,,829685.0,48408238104,NSE
2022-02-11,HLTH,HealthGen,Healthcare,157.42,157.56,152.83,153.56,559259.0,21043095215,NSE
2022-02-14,HLTH,HealthGen,Healthcare,157.74,160.06,149.75,151.69,721748.0,36089056911,NSE
2022-02-15,HLTH,HealthGen,Healthcare,150.14,151.86,149.76,150.95,623956.0,9277072865,NSE
2022-02-16,HLTH,HealthGen,Healthcare,153.97,157.41,153.11,,144894.0,11036610272,NSE
2022-02-17,HLTH,HealthGen,Healthcare,147.98,150.39,144.09,147.15,811016.0,15894448255,NSE
2022-02-18,HLTH,HealthGen,Healthcare,145.04,147.51,143.45,145.54,871185.0,35672897534,NSE
2022-02-21,HLTH,HealthGen,Healthcare,144.69,146.64,137.83,139.23,148026.0,16376451044,NSE
2022-02-22,HLTH,HealthGen,Healthcare,136.62,137.88,128.76,,202018.0,45614003553,NSE
2022-02-23,HLTH,HealthGen,Healthcare,138.84,138.93,133.49,136.98,211496.0,35555169073,NSE
2022-02-24,HLTH,HealthGen,Healthcare,137.97,140.32,135.96,139.5,312484.0,28305400790,NSE
2022-02-25,HLTH,HealthGen,Healthcare,137.25,142.07,136.58,141.76,439984.0,46592842909,NSE
2022-02-28,HLTH,HealthGen,Healthcare,141.72,144.16,139.14,141.29,323589.0,8282333775,NSE
2022-03-01,HLTH,HealthGen,Healthcare,139.77,145.1,137.97,143.91,248097.0,34023456634,NSE
2022-03-02,HLTH,HealthGen,Healthcare,147.31,148.67,143.4,145.7,355479.0,47630451781,NSE
2022-03-03,HLTH,HealthGen,Healthcare,147.21,148.96,145.92,,742191.0,5677546830,NSE
2022-03-04,HLTH,HealthGen,Healthcare,142.38,148.52,141.75,144.39,,13272695261,NSE
2022-03-07,HLTH,HealthGen,Healthcare,146.28,150.94,144.23,147.04,827191.0,38382902653,NSE
2022-03-08,HLTH,HealthGen,Healthcare,145.74,145.94,142.57,145.85,648496.0,32704339216,NSE
2022-03-09,HLTH,HealthGen,Healthcare,143.96,148.04,141.63,141.72,725236.0,45801706694,NSE
2022-03-10,HLTH,HealthGen,Healthcare,141.22,142.03,133.1,134.53,464750.0,6798671637,NSE
2022-03-11,HLTH,HealthGen,Healthcare,134.99,136.17,132.33,133.69,200331.0,29133081686,NSE
2022-03-14,HLTH,HealthGen,Healthcare,134.3,134.86,128.61,131.01,586765.0,20716690481,NSE
2022-03-15,HLTH,HealthGen,Healthcare,129.81,139.26,129.75,138.2,818530.0,38979566634,NSE
2022-03-16,HLTH,HealthGen,Healthcare,136.86,141.24,135.77,137.75,156652.0,29244492674,NSE
2022-03-17,HLTH,HealthGen,Healthcare,135.57,138.1,134.28,136.11,895248.0,6946254259,NSE
2022-03-18,HLTH,HealthGen,Healthcare,131.37,140.13,129.81,139.53,265722.0,8373662535,NSE
2022-03-21,HLTH,HealthGen,Healthcare,139.85,141.89,139.45,140.55,856445.0,45565196844,NSE
2022-03-22,HLTH,HealthGen,Healthcare,139.34,140.71,134.86,137.72,441505.0,26947853555,NSE
2022-03-23,HLTH,HealthGen,Healthcare,138.01,141.38,136.37,140.35,309668.0,10242706653,NSE
2022-03-24,HLTH,HealthGen,Healthcare,141.0,142.68,136.16,138.87,251981.0,37682268252,NSE
2022-03-25,HLTH,HealthGen,Healthcare,137.07,139.23,131.33,133.21,303586.0,29189346520,NSE
2022-03-28,HLTH,HealthGen,Healthcare,134.19,140.23,133.49,138.48,825835.0,7442401169,NSE
2022-03-29,HLTH,HealthGen,Healthcare,138.23,141.84,137.46,141.61,538539.0,19360549600,NSE
2022-03-30,HLTH,HealthGen,Healthcare,142.7,147.54,142.57,146.2,768990.0,47746779317,NSE
2022-03-31,HLTH,HealthGen,Healthcare,144.08,144.48,132.87,134.09,340860.0,31141208199,NSE
2022-04-01,HLTH,HealthGen,Healthcare,134.61,135.32,122.38,126.82,720317.0,24167420774,NSE
2022-04-04,HLTH,HealthGen,Healthcare,129.56,132.07,123.32,,359870.0,32175529163,NSE
2022-04-05,HLTH,HealthGen,Healthcare,125.02,125.72,118.8,120.48,256206.0,47579252294,NSE
2022-04-06,HLTH,HealthGen,Healthcare,120.69,124.25,114.3,118.76,,39322258354,NSE
2022-04-07,HLTH,HealthGen,Healthcare,119.21,120.32,115.57,116.96,513474.0,12822386666,NSE
2022-04-08,HLTH,HealthGen,Healthcare,119.31,119.99,117.22,118.22,113026.0,14526265334,NSE
2022-04-11,HLTH,HealthGen,Healthcare,115.51,117.5,114.15,116.4,116703.0,14899197846,NSE
2022-04-12,HLTH,HealthGen,Healthcare,112.53,114.28,109.28,109.48,125599.0,39258466369,NSE
