trade_date,symbol,company_name,sector,open_price,high_price,low_price,close_price,volume,market_cap,exchange,daily_return,ma_5,ma_20
2022-10-05,BNKX,Bankex Corp,Finance,362.12,368.31,361.2,367.03,218881.0,23837193716,NSE,0.013559041201811466,362.616,357.77650000000006
2022-10-06,BNKX,Bankex Corp,Finance,362.86,362.92,358.7,360.52,493172.0,37249773817,NSE,-0.006448768119936151,362.13,357.9665
2022-10-07,BNKX,Bankex Corp,Finance,358.65,359.23,355.6,355.98,435872.0,11502128225,NSE,-0.00744458385612703,361.20799999999997,358.0485
2022-10-10,BNKX,Bankex Corp,Finance,351.5,352.72,342.1,343.02,664107.0,7290101581,NSE,-0.024125177809388387,357.52,357.492
2022-10-11,BNKX,Bankex Corp,Finance,337.52,338.58,332.75,335.52,323530.0,18331264158,NSE,-0.005925574780753734,352.414,357.087
2022-10-12,BNKX,Bankex Corp,Finance,334.75,336.57,330.49,336.29,556379.0,13331167606,NSE,0.004600448095593788,346.26599999999996,356.1635
2022-10-13,BNKX,Bankex Corp,Finance,337.82,339.7,329.97,338.68,447828.0,9457687782,NSE,0.0025457344147771406,341.898,355.7245
2022-10-14,BNKX,Bankex Corp,Finance,334.52,341.99,333.94,341.42,173863.0,31880688319,NSE,0.020626569412890216,338.986,355.4405
2022-10-17,BNKX,Bankex Corp,Finance,341.32,342.46,338.97,339.63,117711.0,49622570740,NSE,-0.0049513652877065445,338.308,354.9575
2022-10-18,BNKX,Bankex Corp,Finance,-336.59,340.43,334.33,339.6,166309.0,7515167269,NSE,-2.008942630500015,339.124,354.332
2022-10-19,BNKX,Bankex Corp,Finance,338.69,344.79,337.98,343.72,211291.0,25125695609,NSE,0.014851338982550501,340.61,353.577
2022-10-20,BNKX,Bankex Corp,Finance,342.26,346.66,338.56,345.29,499941.0,7837784389,NSE,0.008852918833635334,341.932,352.8785
2022-10-21,BNKX,Bankex Corp,Finance,344.94,347.81,342.35,347.62,509985.0,43008173242,NSE,0.007769467153707911,343.172,352.19500000000005
2022-10-24,BNKX,Bankex Corp,Finance,346.18,349.55,346.05,349.16,864752.0,29257720197,NSE,0.008608238488647576,345.07800000000003,351.073
2022-10-25,BNKX,Bankex Corp,Finance,-349.34,350.58,348.91,350.35,248241.0,5529290976,NSE,-2.0028911661991184,347.228,350.20799999999997
2022-10-27,BNKX,Bankex Corp,Finance,348.57,354.15,345.63,352.39,532699.0,43016726274,NSE,0.01095906130762829,348.962,349.6135
2022-10-28,BNKX,Bankex Corp,Finance,351.19,354.47,349.48,350.27,365018.0,10129592054,NSE,-0.002619664569036749,349.95799999999997,348.97950000000003
2022-10-31,BNKX,Bankex Corp,Finance,352.26,353.54,350.01,350.4,887524.0,43630280395,NSE,-0.005280190768182631,350.514,348.46999999999997
2022-11-01,BNKX,Bankex Corp,Finance,351.04,351.21,340.47,346.45,170634.0,10371662427,NSE,-0.013075432999088513,349.97200000000004,347.71950000000004
2022-11-02,BNKX,Bankex Corp,Finance,346.08,348.49,338.0,339.56,474486.0,48500352808,NSE,-0.01883957466481733,347.81399999999996,346.64500000000004
2022-11-03,BNKX,Bankex Corp,Finance,340.49,348.47,337.0,346.57,302897.0,36429651267,NSE,0.017856618402889907,346.65,345.622
2022-11-04,BNKX,Bankex Corp,Finance,348.44,350.71,345.28,347.49,712546.0,44309237031,NSE,-0.002726437837217279,346.094,344.9705
2022-11-07,BNKX,Bankex Corp,Finance,345.84,346.9,341.3,343.41,276831.0,26495589272,NSE,-0.007026370575988753,344.696,344.342
2022-11-08,BNKX,Bankex Corp,Finance,345.86,346.56,343.68,344.82,557309.0,15133915219,NSE,-0.0030069970508298746,344.37,344.432
2022-11-09,BNKX,Bankex Corp,Finance,341.18,346.08,341.04,342.26,566991.0,36376762436,NSE,0.003165484494987936,344.90999999999997,344.76900000000006
2022-11-10,BNKX,Bankex Corp,Finance,339.52,349.29,339.31,347.47,394247.0,20198248740,NSE,0.023415409990575065,345.09000000000003,345.328
2022-11-11,BNKX,Bankex Corp,Finance,350.0,351.09,346.21,346.61,179062.0,8831562592,NSE,-0.009685714285714247,344.91400000000004,345.72450000000003
2022-11-14,BNKX,Bankex Corp,Finance,347.14,353.7,346.56,352.23,707021.0,20419088564,NSE,0.014662672120758289,346.678,346.265
2022-11-15,BNKX,Bankex Corp,Finance,348.92,349.17,344.89,345.08,665892.0,49977343971,NSE,-0.011005388054568473,346.73,346.5375
2022-11-16,BNKX,Bankex Corp,Finance,342.82,355.5,341.62,352.47,718241.0,14839766466,NSE,0.028148882795636293,348.77200000000005,347.181
2022-11-17,BNKX,Bankex Corp,Finance,352.61,354.52,351.61,351.76,626560.0,47995163881,NSE,-0.002410595275233325,349.63,347.583
2022-11-18,BNKX,Bankex Corp,Finance,352.28,352.95,347.0,347.31,817395.0,15798134819,NSE,-0.014108095832860141,349.77,347.684
2022-11-21,BNKX,Bankex Corp,Finance,343.5,344.32,336.28,340.05,791444.0,38208706341,NSE,-0.01004366812227071,347.33399999999995,347.3055
2022-11-22,BNKX,Bankex Corp,Finance,341.17,342.14,332.73,335.83,343007.0,22449855812,NSE,-0.015652020986605012,345.48400000000004,346.639
2022-11-23,BNKX,Bankex Corp,Finance,337.99,338.18,333.45,336.11,478799.0,36731618290,NSE,-0.005562294742447987,342.212,345.927
2022-11-25,BNKX,Bankex Corp,Finance,324.9,325.81,312.47,313.58,386780.0,44785639571,NSE,-0.0348414896891351,334.57599999999996,343.98650000000004
2022-11-28,BNKX,Bankex Corp,Finance,315.98,316.8,311.82,314.12,483041.0,39694047754,NSE,-0.0058864485093993715,327.938,342.179
2022-11-29,BNKX,Bankex Corp,Finance,310.38,310.77,307.93,308.83,525556.0,30201663039,NSE,-0.004993878471551039,321.694,340.1005
2022-11-30,BNKX,Bankex Corp,Finance,307.81,312.93,306.49,307.95,626214.0,17378242829,NSE,0.0004548260290438464,316.118,338.1755
2022-12-01,BNKX,Bankex Corp,Finance,308.86,308.97,304.03,304.93,394450.0,14498393632,NSE,-0.012724211616913833,309.88199999999995,336.444
2022-12-02,BNKX,Bankex Corp,Finance,304.24,306.85,303.83,304.92,224078.0,20724346203,NSE,0.0022350775703392283,308.15,334.36150000000004
2022-12-05,BNKX,Bankex Corp,Finance,306.14,307.94,305.69,306.77,808029.0,37121264315,NSE,0.0020578820147644722,306.67999999999995,332.32550000000003
2022-12-06,BNKX,Bankex Corp,Finance,308.2,310.52,299.33,300.0,123536.0,6046556006,NSE,-0.026606099935107038,304.914,330.15500000000003
2022-12-07,BNKX,Bankex Corp,Finance,300.85,308.38,299.43,305.64,637544.0,16047812514,NSE,0.01592155559248783,304.452,328.196
2022-12-09,BNKX,Bankex Corp,Finance,304.53,307.75,303.74,305.35,278852.0,45418935870,NSE,0.0026926739565890064,304.53599999999994,326.35049999999995
2022-12-12,BNKX,Bankex Corp,Finance,305.98,306.17,303.59,304.65,753484.0,42192908168,NSE,-0.004346689326099879,304.482,324.20950000000005
2022-12-13,BNKX,Bankex Corp,Finance,301.62,306.42,301.58,302.91,575497.0,46216796955,NSE,0.004276904714541544,303.71000000000004,322.0245
2022-12-14,BNKX,Bankex Corp,Finance,303.36,308.67,299.95,306.13,117367.0,40228818774,NSE,0.00913106540084382,304.93600000000004,319.71950000000004
2022-12-15,BNKX,Bankex Corp,Finance,306.53,314.53,302.9,313.06,256826.0,11895617333,NSE,0.02130297197664186,306.41999999999996,318.1185
2022-12-16,BNKX,Bankex Corp,Finance,314.61,317.29,314.11,316.82,657244.0,9799696431,NSE,0.007024570102666728,308.71400000000006,316.336
2022-12-19,BNKX,Bankex Corp,Finance,319.23,323.72,316.99,319.79,101258.0,33558232858,NSE,0.0017542210945086685,311.742,314.7375
2022-12-21,BNKX,Bankex Corp,Finance,316.75,320.96,315.23,317.33,499755.0,45160168192,NSE,0.001831097079715814,314.62600000000003,313.23850000000004
2022-12-22,BNKX,Bankex Corp,Finance,317.14,320.54,314.58,318.82,704106.0,31189494707,NSE,0.005297345021126338,317.164,312.177
2022-12-23,BNKX,Bankex Corp,Finance,320.9,323.49,319.74,323.23,187889.0,44871326740,NSE,0.0072608289186663795,319.198,311.547
2022-12-26,BNKX,Bankex Corp,Finance,321.82,328.54,319.68,325.24,843596.0,43685260406,NSE,0.010627058604188727,320.882,311.0035
2022-12-27,BNKX,Bankex Corp,Finance,323.78,327.82,322.64,325.23,315397.0,32126591299,NSE,0.004478349496571887,321.96999999999997,311.58599999999996
2022-12-28,BNKX,Bankex Corp,Finance,326.13,328.45,318.08,318.65,365953.0,33072356745,NSE,-0.022935639162297298,322.23400000000004,311.8125
2022-12-29,BNKX,Bankex Corp,Finance,318.05,318.83,312.71,313.21,516760.0,21127481530,NSE,-0.015217733060839591,321.11199999999997,312.0315
2022-12-30,BNKX,Bankex Corp,Finance,312.82,314.92,306.49,309.8,488196.0,41761028071,NSE,-0.00965411418707238,318.42600000000004,312.12399999999997
2023-01-02,BNKX,Bankex Corp,Finance,308.83,309.81,305.67,306.38,839764.0,36051631304,NSE,-0.007933167114593753,314.654,312.19649999999996
2023-01-03,BNKX,Bankex Corp,Finance,306.11,312.88,303.47,309.06,633036.0,46019412480,NSE,0.009637058573715293,311.41999999999996,312.4035
2023-01-04,BNKX,Bankex Corp,Finance,309.21,309.39,307.49,307.56,766764.0,35688951941,NSE,-0.005336179295624259,309.202,312.443
2023-01-05,BNKX,Bankex Corp,Finance,304.1,310.16,303.21,310.08,332542.0,10887692062,NSE,0.019664584018414866,308.576,312.947
2023-01-06,BNKX,Bankex Corp,Finance,311.98,312.93,307.36,307.9,520106.0,24417570954,NSE,-0.013077761394961345,308.196,313.06
2023-01-09,BNKX,Bankex Corp,Finance,309.59,309.79,299.88,301.08,283785.0,37814801314,NSE,-0.027487967957621342,307.136,312.8465
2023-01-10,BNKX,Bankex Corp,Finance,301.95,305.24,300.52,303.83,643323.0,19113290511,NSE,0.006226196390130802,306.09,312.8055
2023-01-12,BNKX,Bankex Corp,Finance,298.01,300.09,293.25,296.51,265092.0,28190391124,NSE,-0.0050333881413375395,303.88,312.4855
2023-01-13,BNKX,Bankex Corp,Finance,294.04,297.13,293.41,294.48,116112.0,39746997763,NSE,0.0014963950482927415,300.76,311.90299999999996
2023-01-16,BNKX,Bankex Corp,Finance,293.26,296.01,291.88,295.09,465004.0,25682478928,NSE,0.006240196412739494,298.198,311.0045
2023-01-17,BNKX,Bankex Corp,Finance,292.78,293.56,285.46,285.77,523579.0,7469205576,NSE,-0.02394289227406241,295.13599999999997,309.452
2023-01-18,BNKX,Bankex Corp,Finance,285.58,287.47,282.7,283.92,175902.0,24340964315,NSE,-0.005812731984032384,291.154,307.6585
2023-01-19,BNKX,Bankex Corp,Finance,281.28,286.39,279.78,284.39,370211.0,43122615262,NSE,0.01105659840728105,288.73,306.01149999999996
2023-01-20,BNKX,Bankex Corp,Finance,281.45,283.4,278.41,279.45,495397.0,37483561812,NSE,-0.007106057914372002,285.724,304.043
2023-01-23,BNKX,Bankex Corp,Finance,281.4,285.7,280.74,283.49,581137.0,37992197908,NSE,0.007427149964463511,283.404,302.056
2023-01-24,BNKX,Bankex Corp,Finance,281.93,289.65,280.14,287.25,370343.0,31059947129,NSE,0.01886993225268681,283.7,300.1565
2023-01-25,BNKX,Bankex Corp,Finance,289.04,297.18,287.61,296.36,341099.0,29911503503,NSE,0.025325214503182925,286.188,298.713
2023-01-26,BNKX,Bankex Corp,Finance,300.92,303.99,294.69,298.45,834861.0,25754042375,NSE,-0.008208161637644647,289.0,297.703
2023-01-27,BNKX,Bankex Corp,Finance,299.88,300.62,291.47,292.34,458605.0,39686279673,NSE,-0.025143390689609246,291.57800000000003,296.6595
2023-01-30,BNKX,Bankex Corp,Finance,292.71,294.86,290.16,294.42,701581.0,14745606289,NSE,0.005841959618735392,293.764,295.89050000000003
2023-01-31,BNKX,Bankex Corp,Finance,292.51,294.06,288.14,289.8,623238.0,21050774893,NSE,-0.009264640525110184,294.274,295.0615
2023-02-01,BNKX,Bankex Corp,Finance,291.6,295.78,289.25,293.41,340341.0,29131689933,NSE,0.006207133058984918,293.684,294.279
2023-02-02,BNKX,Bankex Corp,Finance,296.74,304.31,293.18,302.84,808640.0,45770685124,NSE,0.020556716317314705,294.562,294.043
2023-02-06,BNKX,Bankex Corp,Finance,300.74,306.51,299.35,303.77,702427.0,25911202936,NSE,0.01007514796834466,296.848,293.7275
2023-02-07,BNKX,Bankex Corp,Finance,304.33,306.03,297.88,300.38,393880.0,19593781315,NSE,-0.012979331646567834,298.04,293.3515
2023-02-08,BNKX,Bankex Corp,Finance,301.94,302.78,297.73,301.78,543732.0,7322580659,NSE,-0.0005299066039611347,300.436,293.38649999999996
2023-02-09,BNKX,Bankex Corp,Finance,299.64,309.85,299.26,307.29,283291.0,37290445193,NSE,0.025530636764117057,303.212,293.55949999999996
2023-02-10,BNKX,Bankex Corp,Finance,-309.3,309.67,302.41,304.28,497859.0,11790378618,NSE,-1.9837698027804718,303.5,293.948
2023-02-13,BNKX,Bankex Corp,Finance,304.31,319.12,302.19,315.78,675210.0,19013829902,NSE,0.0376918274128355,305.90199999999993,295.01300000000003
2023-02-14,BNKX,Bankex Corp,Finance,315.44,319.41,313.97,318.52,292847.0,32912004696,NSE,0.009764138980471671,309.53000000000003,296.18449999999996
2023-02-15,BNKX,Bankex Corp,Finance,318.98,320.19,310.95,311.55,520051.0,36265770781,NSE,-0.02329299642610824,311.48400000000004,297.47349999999994
2023-02-16,BNKX,Bankex Corp,Finance,312.83,317.8,312.53,317.06,339669.0,12791889596,NSE,0.013521721062557997,313.438,299.1305
2023-02-17,BNKX,Bankex Corp,Finance,315.3,317.67,309.58,312.45,499385.0,14432019706,NSE,-0.009039010466222717,315.072,300.5335
2023-02-20,BNKX,Bankex Corp,Finance,311.97,313.97,309.63,312.16,110215.0,31528326252,NSE,0.0006090329198320278,314.34799999999996,302.169
2023-02-21,BNKX,Bankex Corp,Finance,313.49,323.01,312.73,321.25,642121.0,24269887038,NSE,0.024753580656480242,314.89399999999995,304.05699999999996
2023-02-23,BNKX,Bankex Corp,Finance,326.06,330.78,323.35,328.95,200979.0,23617208070,NSE,0.008863399374348237,318.37399999999997,306.14199999999994
2023-02-24,BNKX,Bankex Corp,Finance,331.29,331.99,330.18,331.83,370233.0,6478071244,NSE,0.0016299918500406398,321.328,307.91549999999995
2023-02-27,BNKX,Bankex Corp,Finance,330.1,334.53,328.35,330.22,734992.0,44509224248,NSE,0.0003635262041805651,324.88199999999995,309.504
2023-02-28,BNKX,Bankex Corp,Finance,327.1,333.77,326.68,333.11,398433.0,28000018200,NSE,0.01837358605930905,329.072,311.5425
2023-03-01,BNKX,Bankex Corp,Finance,331.86,334.7,325.73,330.71,182216.0,45291393137,NSE,-0.0034653166998132767,330.96400000000006,313.35699999999997
2023-03-02,BNKX,Bankex Corp,Finance,333.26,337.03,331.11,334.61,275715.0,30462999937,NSE,0.004050891196063202,332.096,315.59749999999997
2023-03-03,BNKX,Bankex Corp,Finance,337.96,340.27,331.91,334.18,174809.0,13929717740,NSE,-0.011184755592377716,332.56600000000003,317.63599999999997
2023-03-06,BNKX,Bankex Corp,Finance,334.86,335.29,329.06,331.11,844943.0,44803490836,NSE,-0.011198709908618527,332.744,319.04949999999997
2023-03-07,BNKX,Bankex Corp,Finance,333.31,338.62,332.59,337.56,480805.0,46866892361,NSE,0.012750892562479374,333.634,320.739
2023-03-08,BNKX,Bankex Corp,Finance,341.08,343.44,340.18,341.08,124223.0,48957389083,NSE,0.0,335.70799999999997,322.774
2023-03-09,BNKX,Bankex Corp,Finance,345.25,345.97,340.36,341.19,320800.0,31486678777,NSE,-0.011759594496741499,337.024,324.7445
2023-03-10,BNKX,Bankex Corp,Finance,341.08,343.33,332.51,337.15,675074.0,5231178500,NSE,-0.011522223525272685,337.618,326.2375
2023-03-13,BNKX,Bankex Corp,Finance,337.54,340.64,333.41,333.93,208976.0,44781929564,NSE,-0.010695028737334874,338.182,327.71999999999997
2023-03-14,BNKX,Bankex Corp,Finance,336.14,338.04,334.96,338.04,424398.0,18869978238,NSE,0.005652406735288969,338.27799999999996,328.83299999999997
2023-03-15,BNKX,Bankex Corp,Finance,335.85,341.02,332.76,339.19,652329.0,17191341032,NSE,0.009944915885067664,337.9,329.8665
2023-03-17,BNKX,Bankex Corp,Finance,336.46,337.47,332.27,335.86,675191.0,15500529055,NSE,-0.0017832729001960588,336.834,331.082
2023-03-20,BNKX,Bankex Corp,Finance,337.28,339.33,333.85,336.31,726612.0,49910512026,NSE,-0.0028759487666033283,336.66600000000005,332.04449999999997
2023-03-21,BNKX,Bankex Corp,Finance,334.38,341.46,331.2,340.89,770864.0,42106491282,NSE,0.019468867755248493,338.058,333.4665
2023-03-22,BNKX,Bankex Corp,Finance,342.25,343.29,341.02,341.7,193904.0,24077644765,NSE,-0.0016070124178232618,338.79,334.9435
2023-03-23,BNKX,Bankex Corp,Finance,342.56,344.05,342.23,342.87,100096.0,27060242472,NSE,0.0009049509574965036,339.526,336.0245
2023-03-24,BNKX,Bankex Corp,Finance,343.02,343.94,332.55,334.51,615827.0,24228856657,NSE,-0.024809049035041664,339.256,336.3025
2023-03-28,BNKX,Bankex Corp,Finance,333.09,341.95,332.73,340.9,558339.0,19580349156,NSE,0.023447116394968336,340.174,336.75600000000003
2023-03-29,BNKX,Bankex Corp,Finance,341.7,342.38,339.31,342.23,496737.0,23127306447,NSE,0.0015510681884695042,340.442,337.3565
2023-03-30,BNKX,Bankex Corp,Finance,345.13,355.72,343.08,352.36,743003.0,25120376837,NSE,0.020948628053197398,342.57399999999996,338.319
2023-03-31,BNKX,Bankex Corp,Finance,351.8,352.81,346.48,347.94,532961.0,13883985043,NSE,-0.010972143263217776,343.588,339.18050000000005
2023-04-03,BNKX,Bankex Corp,Finance,352.27,357.46,350.22,357.03,574760.0,37739478196,NSE,0.01351236267635618,348.092,340.3015
2023-04-05,BNKX,Bankex Corp,Finance,358.71,362.42,357.11,359.27,849937.0,17920138183,NSE,0.0015611496752251186,351.76599999999996,341.55600000000004
2023-04-06,BNKX,Bankex Corp,Finance,-359.12,363.07,356.05,358.82,540656.0,38498435721,NSE,-1.9991646246380042,355.084,342.9415
2023-04-07,BNKX,Bankex Corp,Finance,359.83,370.33,359.02,365.79,446290.0,5627442454,NSE,0.016563377150321086,357.77,344.353
2023-04-10,BNKX,Bankex Corp,Finance,366.77,369.44,366.57,369.05,290425.0,25794252901,NSE,0.006216429915205796,361.992,345.75149999999996
2023-04-11,BNKX,Bankex Corp,Finance,369.92,371.28,359.54,359.79,849398.0,31839088983,NSE,-0.027384299307958465,362.544,346.6815
2023-04-12,BNKX,Bankex Corp,Finance,359.35,368.88,358.54,367.53,135138.0,35920242117,NSE,0.022763322665924447,364.196,348.20050000000003
2023-04-13,BNKX,Bankex Corp,Finance,371.52,372.62,367.89,368.19,318572.0,32800574044,NSE,-0.0089631782945736,366.07,349.9135
2023-04-14,BNKX,Bankex Corp,Finance,369.87,373.29,368.8,370.7,759726.0,8127754456,NSE,0.0022440316868088356,367.052,351.54650000000004
2023-04-17,BNKX,Bankex Corp,Finance,369.49,370.34,368.34,369.18,604605.0,24922291757,NSE,-0.0008389942894259716,367.078,353.04599999999994
2023-04-18,BNKX,Bankex Corp,Finance,365.62,370.39,362.86,369.88,328367.0,13475147558,NSE,0.011651441387232621,369.096,354.74699999999996
2023-04-20,BNKX,Bankex Corp,Finance,376.22,380.76,374.05,375.83,144033.0,38031525803,NSE,-0.0010366275051832523,370.756,356.723
2023-04-21,BNKX,Bankex Corp,Finance,376.97,379.55,371.28,371.87,360804.0,35742080778,NSE,-0.013528928031408394,371.492,358.272
2023-04-24,BNKX,Bankex Corp,Finance,372.16,372.44,366.53,369.7,896456.0,7684922912,NSE,-0.0066100601891660475,371.29200000000003,359.672
2023-04-26,BNKX,Bankex Corp,Finance,368.93,369.88,364.76,367.27,893454.0,38895005505,NSE,-0.004499498549860475,370.91,360.892
2023-04-27,BNKX,Bankex Corp,Finance,-367.02,372.88,360.67,364.78,859587.0,22758539468,NSE,-1.9938967903656477,369.89,362.40549999999996
2023-04-28,BNKX,Bankex Corp,Finance,366.95,366.99,363.11,365.45,409030.0,19989831000,NSE,-0.004087750374710451,367.81399999999996,363.633
2023-05-01,BNKX,Bankex Corp,Finance,368.84,376.74,366.79,376.43,591147.0,47225324965,NSE,0.020578028413404274,368.726,365.34299999999996
2023-05-02,BNKX,Bankex Corp,Finance,376.78,377.6,371.17,371.43,262555.0,24109959646,NSE,-0.014199267477042216,369.072,366.29650000000004
2023-05-03,BNKX,Bankex Corp,Finance,370.52,370.71,369.49,369.65,769018.0,32942875691,NSE,-0.0023480513872395675,369.548,367.38199999999995
2023-05-04,BNKX,Bankex Corp,Finance,369.75,371.19,362.94,365.51,481760.0,46987671448,NSE,-0.01146720757268427,369.694,367.806
2023-05-05,BNKX,Bankex Corp,Finance,367.47,369.77,356.27,359.04,665136.0,34287595601,NSE,-0.02294064821618093,368.412,367.79449999999997
2023-05-08,BNKX,Bankex Corp,Finance,358.44,359.16,347.9,348.03,261618.0,24812852701,NSE,-0.029042517576163444,362.73199999999997,367.255
2023-05-09,BNKX,Bankex Corp,Finance,346.01,349.07,342.62,343.95,648615.0,12124882745,NSE,-0.005953585156498374,357.236,366.163
2023-05-11,BNKX,Bankex Corp,Finance,344.94,345.96,338.93,342.8,507475.0,37890521350,NSE,-0.006203977503333874,351.866,364.85049999999995
2023-05-12,BNKX,Bankex Corp,Finance,344.43,344.79,343.52,344.24,484150.0,44602702812,NSE,-0.0005516360363499048,347.61199999999997,364.073
2023-05-15,BNKX,Bankex Corp,Finance,-346.6,346.69,343.98,344.09,787603.0,35408182941,NSE,-1.9927582227351415,344.622,362.90099999999995
2023-05-16,BNKX,Bankex Corp,Finance,343.08,343.73,337.47,337.59,536158.0,30005413488,NSE,-0.0160020986358867,342.534,361.371
2023-05-17,BNKX,Bankex Corp,Finance,338.59,341.04,334.71,336.46,654718.0,10600227421,NSE,-0.006290794175846882,341.036,359.659
2023-05-18,BNKX,Bankex Corp,Finance,339.88,340.75,331.94,332.89,860397.0,40351953133,NSE,-0.02056608214664002,339.054,357.84450000000004
2023-05-19,BNKX,Bankex Corp,Finance,331.3,335.56,326.87,333.0,697717.0,40128098965,NSE,0.005131300935707783,336.8059999999999,356.0005
2023-05-22,BNKX,Bankex Corp,Finance,334.01,335.94,320.77,324.03,769646.0,28951158549,NSE,-0.029879344929792575,332.794,353.4105
2023-05-23,BNKX,Bankex Corp,Finance,322.87,323.26,314.04,318.17,209159.0,40134535588,NSE,-0.01455694242264685,328.90999999999997,350.7255
